84,71,97,255,68.94409178172592
115,102,112,255,65.64886476678092
102,35,70,255,52.40302832045431
116,31,72,255,42.70899493745699
118,34,68,255,39.887272238301286
116,36,65,255,40.99380233479471
109,35,58,255,49.334118751730124
144,54,105,255,29.619098225719426
119,26,47,255,52.58881270764958
145,39,51,255,31.905592870713157
160,45,58,255,25.290381833537282
156,40,51,255,32.00994153326513
156,45,51,255,29.414907479758533
159,51,51,255,28.179906542313248
167,61,61,255,24.01077538619625
150,40,41,255,39.64248855634157
179,67,66,255,33.26021791177916
172,22,31,255,62.54322043875264
187,32,40,255,59.021464528891606
208,66,65,255,61.01384672290265
201,85,86,255,59.691892334915096
185,61,71,255,36.96249660196391
154,26,41,255,48.08373421622591
138,2,24,255,77.49443647989914
167,23,50,255,47.731157010114025
179,45,82,255,33.87766031061464
125,113,125,255,76.96133158200884
111,98,108,255,63.16303829701288
109,31,70,255,48.455615413962455
117,36,69,255,39.29460125084004
120,41,70,255,33.93666057261158
116,42,65,255,38.0422441498903
119,31,81,255,40.57261253989789
171,62,129,255,57.64324496060158
157,69,130,255,55.62163253871912
123,21,35,255,61.12782387899069
151,41,54,255,28.233838575435563
159,45,55,255,27.109233360077308
153,40,46,255,35.553925633484724
159,49,50,255,29.64769780300508
165,57,57,255,25.266839733517703
159,51,51,255,28.179906542313248
135,20,23,255,66.89184103719693
148,34,34,255,48.64709293812679
194,86,83,255,53.6679563094574
205,62,68,255,57.20753660416547
178,29,35,255,58.517677755405465
179,39,40,255,51.08790752542617
177,58,64,255,30.9725601347203
168,42,56,255,32.46352996505397
142,9,30,255,67.88014388618183
146,4,30,255,71.3534392751267
192,49,77,255,44.54683635247358
190,58,95,255,45.64273325215235
127,115,129,255,80.39222930962374
125,111,124,255,74.91278536512118
97,84,94,255,60.20677098973013
113,38,69,255,41.54643269926134
114,38,66,255,41.322065338621954
114,40,65,255,40.630927582297545
111,42,63,255,42.9557987967637
151,50,110,255,35.065155868937644
179,61,135,255,66.4252139295928
154,71,141,255,66.37429540285561
125,35,89,255,35.60849240045399
133,29,46,255,44.83036644368717
149,37,51,255,32.98373044184011
167,51,60,255,25.620997381125644
153,38,43,255,39.130531875627945
158,48,47,255,32.31366615052195
166,58,56,255,26.640237317203667
150,44,44,255,35.194462235604355
173,59,59,255,29.88000820679403
185,46,51,255,46.00875271233479
169,31,31,255,56.609057114553316
183,53,51,255,43.00634868860972
196,83,87,255,54.603233272850645
179,59,69,255,31.335672139934356
149,18,36,255,56.92477662061896
139,0,23,255,79.50041814032781
172,27,56,255,44.09398246941411
124,110,133,255,80.62061881696006
127,113,126,255,77.0196561293888
114,100,113,255,65.42449316543069
80,66,79,255,68.95382499011578
103,37,65,255,51.477787497469976
112,40,64,255,42.61327732977737
122,28,80,255,40.534497606071966
169,60,125,255,53.09312304896654
179,58,137,255,68.15945089208817
160,70,140,255,65.99125478968031
119,21,44,255,57.43117501732484
132,25,41,255,51.17447195750919
168,52,63,255,24.356692545059804
156,39,45,255,37.406288319575594
155,43,42,255,37.96074111494658
162,54,52,255,27.955289411125
155,54,50,255,27.228415720307083
148,29,31,255,53.8265389301699
204,86,86,255,62.78050602005488
209,83,84,255,65.79908403651893
172,39,40,255,47.24007480171083
164,32,30,255,55.33149844714308
193,88,84,255,54.03073880009404
158,32,46,255,41.1505854411456
147,9,32,255,66.23990959912736
160,18,44,255,52.87747564217964
196,59,85,255,48.361855713983324
126,112,125,255,75.9537781859797
112,98,111,255,64.15810382815954
105,30,60,255,54.37662196051341
108,35,64,255,48.30208269054934
143,44,99,255,27.654191663841484
171,60,129,255,57.55435274204756
161,65,137,255,62.55919035163333
159,69,121,255,47.34909820527241
141,31,44,255,42.85603277323766
162,47,54,255,28.291687229905634
158,43,46,255,35.10970830588556
156,46,45,255,34.293891598341546
153,54,49,255,27.79218867279934
134,36,33,255,50.667539782081285
172,49,52,255,34.948494239815645
179,51,52,255,39.57255422281418
165,31,32,255,54.47262190882614
178,44,45,255,45.220898508960865
186,66,75,255,38.29360831428916
148,17,35,255,58.33848801385817
149,11,34,255,63.402110712729055
177,41,65,255,35.21560753005963
78,64,87,255,71.53556974311509
117,104,124,255,73.24401164005718
124,112,124,255,75.93415272004827
97,85,97,255,61.5923557844291
110,39,69,255,43.68153287666403
106,33,63,255,51.20420051909213
112,25,70,255,49.853545467151115
160,60,120,255,45.4535510701946
175,63,137,255,66.61915177732702
167,67,140,255,67.11806822103824
158,60,133,255,57.75273258508048
121,33,83,255,38.08200240850349
123,21,35,255,61.12782387899069
147,36,45,255,38.3460640615704
161,46,51,255,30.65300313809205
158,46,45,255,34.787510613564685
155,54,52,255,25.320911871504492
149,51,48,255,29.033854911692142
137,17,19,255,71.44742210391229
203,83,84,255,60.32594614968469
205,83,82,255,61.91573077351265
171,36,40,255,48.07509194331693
169,29,32,255,56.826280496353036
207,73,74,255,60.34408785723954
148,26,37,255,50.77619426712846
139,10,28,255,68.89065410534977
159,26,47,255,44.80603861759857
206,70,94,255,61.35648532205621
112,98,121,255,70.10757493779154
124,112,126,255,77.21241807299036
120,108,120,255,72.09571076738507
103,38,68,255,50.50470892600574
108,34,67,255,48.14160404762883
104,31,61,255,54.38536688918085
104,34,62,255,52.65937109766832
131,41,92,255,29.387545922873564
162,57,123,255,48.87134003301923
151,55,127,255,51.118902588073624
153,40,46,255,35.553925633484724
161,45,48,255,33.538687859217056
155,46,49,255,30.4884398555752
157,55,56,255,22.065639974489173
128,32,33,255,54.51990064476278
172,52,54,255,32.88646317324014
192,57,63,255,45.464795408922356
178,33,40,255,53.09617536476441
177,37,40,255,50.73099872429618
169,60,65,255,23.36709340276972
144,26,38,255,50.20859582259133
145,16,34,255,59.851719110220266
188,50,73,255,40.531679163792255
87,72,93,255,65.19228333541352
120,105,124,255,72.64265390760366
123,111,125,255,76.20174863553956
124,112,126,255,77.21241807299036
117,105,119,255,70.7276497398874
108,38,72,255,45.524710529107296
110,35,66,255,46.1622469269139
152,54,113,255,37.372963169805494
175,59,134,255,63.7258825785632
180,54,138,255,69.64309966102579
163,67,138,255,64.19402884145195
146,59,127,255,51.00365484499651
136,29,39,255,48.9463456479355
147,34,40,255,43.58641497721053
161,55,59,255,21.441436239064544
145,49,51,255,27.0031054990182
137,21,24,255,65.14306834786763
203,80,82,255,58.93299218977605
174,31,37,255,54.130591607923876
177,34,38,255,53.47440529028899
201,71,71,255,54.24229120391389
155,48,54,255,25.262423147344464
138,14,25,255,68.49605596829443
169,33,53,255,40.00258774708936
127,112,131,255,79.67629656108483
124,109,128,255,76.50594228553138
120,108,122,255,73.33180392177104
121,109,123,255,74.26038295070506
106,96,105,255,63.65875092634871
113,34,63,255,45.014884914554614
123,33,84,255,36.867597953415085
173,60,129,255,58.366115283494004
175,49,130,255,60.84622707715046
150,68,132,255,56.77198471577093
154,76,138,255,64.61814437335147
134,46,96,255,27.602572919513843
134,33,49,255,39.86144723230729
137,27,40,255,49.197921773217686
159,43,54,255,28.91002223547972
152,38,48,255,34.893458791313236
146,45,49,255,30.314606347860614
132,38,39,255,45.41613953178418
175,59,60,255,31.012832212673977
202,63,70,255,54.05954535606447
181,36,43,255,51.52045095938792
174,34,37,255,52.67334432966697
184,95,87,255,52.13784366139612
145,30,37,255,48.44122628218467
140,8,22,255,74.42073725646776
206,60,83,255,57.963149383033205
119,106,123,255,73.03522661844401
126,113,130,255,79.94686606839274
115,101,118,255,68.49043164012797
127,115,129,255,80.39222930962374
118,106,116,255,69.1803984995694
103,32,62,255,54.44923550891259
107,31,59,255,52.575241482082504
107,33,56,255,52.628445292267784
152,44,104,255,31.64820258375494
177,55,128,255,59.35757574213458
178,54,140,255,70.56786373436655
143,63,126,255,50.44623206279009
147,72,131,255,56.60837191046093
132,29,48,255,43.88022064640134
144,32,48,255,38.81279919569232
154,39,52,255,31.42128825971896
156,51,58,255,20.93141504823806
148,49,52,255,25.849536260241383
135,25,26,255,61.69085633605091
195,77,75,255,50.10160570968635
183,40,46,255,49.35159606236133
181,32,38,255,56.61688474808867
193,55,55,255,49.37417925334859
177,94,80,255,45.75716539303733
192,82,83,255,49.97668757170679
